Longitude,Latitude,title/0/en,notes/en,time,severity_rating,0/name
28.85318,-1.18566,The CNRD attacked a Nyatura Jean-Marie position at Rwankeri village in Masisi territory.,The CNRD attacked a Nyatura Jean-Marie position at Rwankeri village in Masisi territory. The CNRD pursued the Nyatura Jean-Marie and burned down houses in the village.,9/17/2018,1,Clash
29.00055,-2.80657,Unidentified gunmen kidnapped a 39-year-old man from Katogota village in Uvira territory.,Unidentified gunmen kidnapped a 39-year-old man from Katogota village in Uvira territory. The kidnappers demanded a ransom of $1000 for the release of the hostage.,9/16/2018,1,Kidnap for Ransom
29.42773,-1.15134,Unidentified gunmen raided a house in the Buzito neighborhood of the Kiwanja commune.,Unidentified gunmen raided a house in the Buzito neighborhood of the Kiwanja commune. The attackers shot and killed a 78-year-old man and his 58-year-old wife.,9/16/2018,3,Killing
29.09145,-2.98727,Unidentified gunmen raided Kitemesho village in Uvira territory.,Unidentified gunmen raided Kitemesho village in Uvira territory. The attackers shot and injured two men and looted property.,9/16/2018,1,Looting
29.2948,0.1128,Five naked men carrying spears and a woman carrying a baby raided Butembo town.,"Five naked men carrying spears and a woman carrying a baby entered into Butembo town, parading down the main avenue. Police, backed by the FARDC,&nbsp; injured one of the attackers.",9/16/2018,1,Clash
29.39975,-1.12825,"The FDLR-RUD, who had kidnapped seven people near  Domaine village in Rutshuru Territory on 10 September 2018, released a man and a woman after the payment of a ransom.","The FDLR-RUD, who had kidnapped seven people near&nbsp; Domaine village in Rutshuru Territory on 10 September 2018, released a man and a woman after the payment of a ransom.",9/16/2018,1,Returnee
28.85077,-2.5186,Six unidentified gunmen raided an airtel money shop in the Mosala neighborhood of Bukavu town.,"Six unidentified gunmen raided an Airtel money shop in the Mosala neighborhood of Bukavu town. The attackers injured a 38-year-old man, stole money, a computer and phones.",9/15/2018,1,Looting
29.02413,-1.70569,"The Mai-Mai Kifuafua Maachano robbed an NGO's, Mercy Corps, vehicle near Minova town in Kalehe territory.",The Mai-Mai Kifuafua Maachano robbed a Mercy Corps (an NGO) vehicle near Minova town in Kalehe territory. The attackers&nbsp; also looted money and property.,9/15/2018,1,Looting
27.99505,-4.03859,CNPSC fighters and the Mai-Mai Malaika attacked an FARDC position at Kilembwe town in Fizi territory.,CNPSC fighters and the Mai-Mai Malaika attacked an FARDC position at Kilembwe town in Fizi territory. The attackers chased the FARDC out of this town and neighboring villages. The attack killed eight FARDC soldiers and wounded five of the assailants.,9/15/2018,4,Clash
28.85978,-2.50226,"Unidentified gunmen a house, at night, in the Ndendere neighborhood in Bukavu town.","Unidentified gunmen burglarized a house, at night, in the Ndendere neighborhood in Bukavu town. The attackers shot and wounded a 23-year-old man and looted money.",9/15/2018,1,Looting
28.40034,-1.42738,The FARDC attacked a group of unidentified gunmen's position during a patrol in Mukoberwa village in Masisi territory.,The FARDC attacked a group of unidentified gunmen's position during a patrol in Mukoberwa village in Masisi territory.,9/15/2018,1,Clash
28.87829,-1.49585,The FARDC burned houses in Lukopfu village in Masisi territory.,The FARDC burned houses in Lukopfu village in Masisi territory. The incident took place following a land dispute in the village.,9/15/2018,1,Destruction of Property
27.97079,-2.71072,The Raia Mutomboki Habikuangalie raided the villages of Beach Lugulu and Kantokombi in Shabunda territory.,"The Raia Mutomboki Habikuangalie raided the villages of Beach Lugulu and Kantokombi in Shabunda territory. They looted $393, minerals and other property. They forced eleven men to carry the goods and burned ten houses.",9/15/2018,2,Abduction
29.20766,-3.34223,The FARDC went to the rescue of the Burundian army at a Gatumba border post during a RED TABARA attack.,"The FARDC went to support the Burundian army at Gatumba border post during a RED TABARA attack. During the attackers' retreat, they killed three FARDC soldiers and two children on Congolese soil in the rural commune of Uvira.",9/15/2018,5,Killing
29.15325,-3.18645,The FARDC chased and attacked the Mai-Mai Nyerere who had looted 23 cows in Kashatu village in Uvira territory.,The FARDC chased and attacked the Mai-Mai Nyerere who had looted 23 cows in Kashatu village in Uvira territory. The FARDC were able to recover the stolen cows. The attackers injured one FARDC soldier,9/14/2018,1,Clash
29.00253,-1.03878,The CNRD clashed with the NDC Guidon at Kaliba village in Walikale territory.,The CNRD clashed with the NDC Guidon at Kaliba village in Walikale territory.,9/14/2018,1,Clash
29.22225,-0.88608,The Mai-Mai Mazembe ambushed an FARDC convoy near Kabuhendo village in Rutshuru territory.,The Mai-Mai Mazembe ambushed an FARDC convoy near Kabuhendo village in Rutshuru territory. This ambush killed one FARDC soldier and 2 civilians and injured 4 other civilians.&nbsp;,9/14/2018,3,Killing
29.07423,-1.25384,"The Nyatura Domi who had kidnapped two men, and looted eleven cows in Ndondo village in Rutshuru territory, released one of the hostages.","The Nyatura Domi who had kidnapped two men, and looted eleven cows in Ndondo village in Rutshuru territory, released one of the hostages.",9/14/2018,1,Returnee
28.93082,-3.29505,The FARDC attacked the Mai-Mai Makanaki near Kitundu village in Uvira territory.,"The FARDC attacked the Mai-Mai Makanaki near Kitundu village in Uvira territory. This attack killed one FARDC soldier, two Mai Mai fighters and injured one Mai Mai fighter.&nbsp;",9/14/2018,3,Clash
29.20217,-0.91062,The FARDC shot and killed a 45-year-old woman and her 17-year-old boy in the Kibirizi locality in Rutshuru territory.,The FARDC shot and killed a 45-year-old woman and her 17-year-old boy in the Kibirizi locality in Rutshuru territory.,9/14/2018,3,Killing
29.15088,-3.35921,Unidentified gunmen raided a house at night in the Kasenga district of rural Uvira.,Unidentified gunmen raided a house at night in the Kasenga district of rural Uvira. The attacker sstole two sacks of cassava flour and goods.,9/13/2018,1,Looting
29.09361,-1.07974,Three CNRD fighters raided Njiapanda village in Rutshuru territory.,Three CNRD fighters raided Njiapanda village in Rutshuru territory. The attackers stabbed a 40-year-old man and looted money and property.,9/13/2018,1,Looting
29.13119,-3.45014,"An unidentified gunman, attempting to rob a communication credit booth, killed a 30-year-old man at Katongo village in Uvira territory.","An unidentified gunman, attempting to rob a phone credit booth, killed a 30-year-old man in Katongo village in Uvira territory.",9/13/2018,3,Killing
29.27719,-1.20789,"The FDLR-FOCA who had kidnapped two men aged 41 and 43, respectively, in Rushovu on 08 September 2018 released the hostages in Kalengera village in Rutshuru territory after paying a ransom of $1000.","The FDLR-FOCA who had kidnapped two men aged 41 and 43, respectively, in Rushovu on 08 September 2018 released the hostages in Kalengera village in Rutshuru territory after paying a ransom of $1000.",9/13/2018,1,Returnee
29.08319,-1.25212,The Nyatura Domi kidnapped two men and looted eleven cows in Ndondo village in Rutshuru territory.,The Nyatura Domi kidnapped two men and looted eleven cows in Ndondo village in Rutshuru territory. The attackers accused one of the hostages of deserting with a weapon he had given to MONUSCO.,9/13/2018,1,Abduction
29.39388,-1.1268,"The FDLR-RUD, who had kidnapped three women near Kitoboko village in Rutshuru territory on 11 September 2018, released the hostages after payment of the ransom.","The FDLR-RUD, who had kidnapped three women near Kitoboko village in Rutshuru territory on 11 September 2018, released the hostages after payment of the ransom.",9/13/2018,1,Returnee
29.31051,0.60508,Five unidentified gunmen raided a house in the Mangodomu neighborhood of Mangina rural district.,Five unidentified gunmen raided a house in the Mangodomu neighborhood of Mangina rural district. The attackers shot and killed a 32-year-old man.,9/13/2018,3,Killing
29.19548,-3.03372,Unidentified gunmen kidnapped a 58-year-old man from the Rulimbi village in Uvira territory.,Unidentified gunmen kidnapped a 58-year-old man from the Rulimbi village in Uvira territory. The kidnappers demanded a ransom of $1000 for the release of the hostage.,9/12/2018,1,Kidnap for Ransom
29.33581,0.27208,Two Mai-Mai Kilalo fighters killed a policeman in Maboya locality in Beni territory.,Two Mai-Mai Kilalo fighters killed a policeman in Maboya locality in Beni territory. The attackers took away an AK-47 from the victim.,9/12/2018,3,Clash
29.36649,-1.34487,The FDLR-FOCA ambushed an FARDC convoy at Virunga Park near Bugomba village in Rutshuru territory.,The FDLR-FOCA ambushed an FARDC convoy at Virunga Park near Bugomba village in Rutshuru territory. This ambush killed four FARDC soldiers and two civilians.,9/12/2018,3,Killing
28.90451,-0.4415,The NDC Guidon attacked a Mai-Mai Kabido/FPP position at Pitakongo village in Lubero territory.,The NDC Guidon attacked a Mai-Mai Kabido/FPP position at Pitakongo village in Lubero territory. The NDC Guidon looted property before leaving the village.,9/12/2018,1,Clash
28.83138,-2.225,Unidentified gunmen robbed two shops in Katana village in Kabare territory.,Unidentified gunmen robbed two shops in Katana village in Kabare territory. The attackers looted $2100 and property.,9/12/2018,1,Looting
28.19164,-3.14463,Unidentified gunmen raided Lutunda village in Mwenga territory.,Unidentified gunmen raided Lutunda village in Mwenga territory. The attackers shot and wounded two men. They also took money and property.,9/11/2018,1,Looting
29.4694,0.48974,Unidentified gunmen threw a rocket that fell into the TMB bank plots in the Beni Residential District.,Unidentified gunmen shot a explosive projectile that fell into the TMB bank plots in the Beni Residential District. The explosion wounded a man and a policeman.,9/11/2018,2,Clash
28.72993,-1.81467,The Raia Mutomboki Kabishula Ngubito attacked the Mai-Mai Kirikicho at Mianda village in Kalehe territory.,The Raia Mutomboki Kabishula Ngubito attacked the Mai-Mai Kirikicho at Mianda village in Kalehe territory. This attack wounded a boy.,9/11/2018,2,Clash
29.39388,-1.1268,The FDLR-RUD kidnapped three women returning from their fields near Kitoboko village in Rutshuru territory.,The FDLR-RUD kidnapped three women returning from their fields near Kitoboko village in Rutshuru territory. The kidnappers demanded a ransom of $2000 for the release of the hostages.,9/11/2018,1,Kidnap for Ransom
29.49066,0.54123,An FARDC soldier raided a house in Ngadi neighborhood in Beni town.,An FARDC soldier raided a house in Ngadi neighborhood in Beni town. The soldier also looted property.,9/10/2018,1,Looting
29.39975,-1.12825,The FDLR-RUD kidnapped three men and four women returning from their fields to the estate village in Rutshuru territory.,The FDLR-RUD kidnapped three men and four women returning from their fields in Domaine village in Rutshuru territory. The kidnappers demanded a ransom for the release of the hostages.,9/10/2018,1,Kidnap for Ransom
28.85978,-2.50226,"Police dispersed a demonstration of shoe salesmen, who were demanding the recognition of their right to the Nyamugo neighborhood in Bukavu town.","Police dispersed a demonstration of shoe salesmen, who were demanding the recognition of their right to peddle shoes in the Nyamugo neighborhood of Bukavu town. The town hall had started construction in the area where the vendors used to work.",9/10/2018,1,Political Repression
